0,0,0
6.35794E-11,4.80E-05,0
1.58353E-10,-2.94E-05,0
8.5647E-11,-8.06E-05,0
-6.68755E-10,1.37E-05,0
-1.05002E-09,2.64E-05,0
-1.23396E-08,-4.05E-05,0
-1.9287E-07,-1.51E-04,7.66E-05
-5.55867E-08,-2.03E-04,0.00E+00
4.07013E-07,-1.22E-04,-1.82E-04
-6.02122E-08,-1.41E-04,2.43E-05
-3.97772E-06,-2.56E-04,2.51E-03
9.81319E-07,-3.75E-04,-1.07E-03
1.02174E-06,-4.57E-04,1.73E-03
1.0699E-05,-3.63E-04,-0.002785373
7.44658E-06,-3.06E-04,-0.000870977
-2.46823E-07,-5.91E-04,0.004951313
2.69079E-05,-7.16E-04,-0.007776131
7.46182E-06,-6.16E-04,0.002842657
-6.42451E-06,-6.26E-04,0.00991696
2.55586E-05,-7.75E-04,-0.00522784
3.94048E-05,-9.05E-04,-0.010587
7.38747E-06,-9.68E-04,0.006786933
4.52238E-06,-1.06E-03,0.008802467
2.84843E-05,-1.07E-03,-0.003744524
3.05047E-05,-1.09E-03,-0.003423512
2.64944E-05,-1.30E-03,-8.64633E-05
1.85426E-05,-1.44E-03,0.004251444
2.24315E-05,-1.46E-03,0.00369152
3.93744E-05,-1.43E-03,-0.004176246
3.96782E-05,-1.49E-03,-0.004228008
2.94473E-05,-1.74E-03,0.001499228
2.66771E-05,-1.87E-03,0.002423393
3.15443E-05,-1.82E-03,-0.000194565
4.48289E-05,-1.80E-03,-0.007029939
4.13481E-05,-1.90E-03,-0.006080162
2.94796E-05,-2.15E-03,-7.98267E-05
3.05834E-05,-2.26E-03,-0.000862569
3.81657E-05,-2.13E-03,-0.003844607
5.72662E-05,-2.14E-03,-0.014572455
3.56824E-05,-2.33E-03,-0.004460857
1.66384E-05,-0.002479942,0.004026861
5.32932E-05,-2.55E-03,-0.016044764
5.68907E-05,-2.47E-03,-0.018749188
3.22739E-05,-0.002437023,-0.007718833
3.80725E-05,-0.002572016,-0.010343664
4.56187E-05,-2.81E-03,-0.01513485
4.26669E-05,-2.85E-03,-0.014642659
4.60025E-05,-0.002618545,-0.017950998
5.33851E-05,-0.002621426,-0.022681011
4.32052E-05,-0.002912238,-0.017620484
4.26763E-05,-0.003051156,-0.018310286
5.13927E-05,-0.002910724,-0.02438628
5.40446E-05,-0.002724908,-0.027065789
5.05128E-05,-0.002858615,-0.026286179
4.96226E-05,-0.003123291,-0.027069635
4.45991E-05,-0.00308476,-0.026014065
5.2969E-05,-0.002914063,-0.031850843
5.94859E-05,-0.002860129,-0.036130511
5.16161E-05,-0.002990746,-0.03379885
4.66324E-05,-0.003145894,-0.03245102
5.29001E-05,-0.003055608,-0.036876323
6.06733E-05,-0.002900009,-0.042444687
