1.52E-05,1.25E-05,9.71E-06,-0.000661733,-0.000614526,-5.70E-04,-0.002078491,-0.001662089,-0.001222471,0.00034192,0.000345674,0.000344007,-0.006068259,-0.005716502,-0.005398717,-0.050599233,-0.054188174,-0.056403221,-0.000808058,-0.046092832,0.534486061
1.79E-05,1.52E-05,1.25E-05,-0.00071189,-0.000661733,-6.15E-04,-0.002460686,-0.002078491,-0.001662089,0.000332745,0.00034192,0.000345674,-0.006453988,-0.006068259,-0.005716502,-0.045636397,-0.050599233,-0.054188174,-0.001485691,-0.050339294,0.706222866
2.05E-05,1.79E-05,1.52E-05,-0.000765269,-0.00071189,-6.62E-04,-0.002797682,-0.002460686,-0.002078491,0.000318149,0.000332745,0.00034192,-0.006873688,-0.006453988,-0.006068259,-0.039299667,-0.045636397,-0.050599233,-0.002163325,-0.054585756,0.877959672
2.29E-05,2.05E-05,1.79E-05,-0.000822141,-0.000765269,-7.12E-04,-0.003078489,-0.002797682,-0.002460686,0.000298132,0.000318149,0.000332745,-0.00732736,-0.006873688,-0.006453988,-0.031589042,-0.039299667,-0.045636397,-0.002840958,-0.058832219,1.049696477
2.52E-05,2.29E-05,2.05E-05,-0.000882779,-0.000822141,-7.65E-04,-0.003292116,-0.003078489,-0.002797682,0.000272693,0.000298132,0.000318149,-0.007815003,-0.00732736,-0.006873688,-0.022504523,-0.031589042,-0.039299667,-0.003518592,-0.063078681,1.221433283
2.73E-05,2.52E-05,2.29E-05,-0.000947453,-0.000882779,-8.22E-04,-0.00342757,-0.003292116,-0.003078489,0.000241834,0.000272693,0.000298132,-0.008336619,-0.007815003,-0.00732736,-0.01204611,-0.022504523,-0.031589042,-0.004196225,-0.067325143,1.393170088
2.90E-05,2.73E-05,2.52E-05,-0.001016436,-0.000947453,-8.83E-04,-0.003473862,-0.00342757,-0.003292116,0.000205554,0.000241834,0.000272693,-0.008892206,-0.008336619,-0.007815003,-0.000213802,-0.01204611,-0.022504523,-0.004873859,-0.071571605,1.564906894
3.05E-05,2.90E-05,2.73E-05,-0.00109,-0.001016436,-9.47E-04,-0.00342,-0.003473862,-0.00342757,0.000163852,0.000205554,0.000241834,-0.009481764,-0.008892206,-0.008336619,0.012992401,-0.000213802,-0.01204611,-0.005551492,-0.075818067,1.736643699
3.16E-05,3.05E-05,2.90E-05,-0.001168261,-0.00109,-1.02E-03,-0.003260882,-0.00342,-0.003473862,0.000119385,0.000163852,0.000205554,-0.010076147,-0.009481764,-0.008892206,0.026468316,0.012992401,-0.000213802,-0.005731378,-0.074599334,1.701346486
3.24E-05,3.16E-05,3.05E-05,-0.001250713,-0.001168261,-1.09E-03,-0.003014961,-0.003260882,-0.00342,8.19E-05,0.000119385,0.000163852,-0.010568479,-0.010076147,-0.009481764,0.036165279,0.026468316,0.012992401,-0.004252104,-0.055163285,0.975935876
3.30E-05,3.24E-05,3.16E-05,-0.001336695,-0.001250713,-1.17E-03,-0.00270658,-0.003014961,-0.003260882,5.05E-05,8.19E-05,0.000119385,-0.010968476,-0.010568479,-0.010076147,0.04245135,0.036165279,0.026468316,-0.003547105,-0.04422865,0.572578185
3.33E-05,3.30E-05,3.24E-05,-0.001425548,-0.001336695,-1.25E-03,-0.002360082,-0.00270658,-0.003014961,2.42E-05,5.05E-05,8.19E-05,-0.011285853,-0.010968476,-0.010568479,0.04569459,0.04245135,0.036165279,-0.002952716,-0.034508503,0.215228053
3.34E-05,3.33E-05,3.30E-05,-0.001516608,-0.001425548,-1.34E-03,-0.001999809,-0.002360082,-0.00270658,3.22E-06,2.42E-05,5.05E-05,-0.011520612,-0.011285853,-0.010968476,0.045894999,0.04569459,0.04245135,-0.002303022,-0.024181112,-0.165125858
3.34E-05,3.34E-05,3.33E-05,-0.001609216,-0.001516608,-1.43E-03,-0.001650104,-0.001999809,-0.002360082,-1.26E-05,3.22E-06,2.42E-05,-0.011672751,-0.011520612,-0.011285853,0.043052577,0.045894999,0.04569459,-0.001653328,-0.013853721,-0.54547977
3.32E-05,3.34E-05,3.34E-05,-0.001702711,-0.001609216,-1.52E-03,-0.00133531,-0.001650104,-0.001999809,-2.32E-05,-1.26E-05,3.22E-06,-0.011742271,-0.011672751,-0.011520612,0.037167323,0.043052577,0.045894999,-0.001003633,-0.00352633,-0.925833681
3.30E-05,3.32E-05,3.34E-05,-0.001796432,-0.001702711,-1.61E-03,-0.00107977,-0.00133531,-0.001650104,-2.87E-05,-2.32E-05,-1.26E-05,-0.011729172,-0.011742271,-0.011672751,0.028239238,0.037167323,0.043052577,-0.000353939,0.006801061,-1.306187593
3.28E-05,3.30E-05,3.32E-05,-0.001889717,-0.001796432,-1.70E-03,-0.000907825,-0.00107977,-0.00133531,-2.89E-05,-2.87E-05,-2.32E-05,-0.011633454,-0.011729172,-0.011742271,0.016268321,0.028239238,0.037167323,0.000295755,0.017128451,-1.686541504
3.26E-05,3.28E-05,3.30E-05,-0.001981906,-0.001889717,-1.80E-03,-0.000843819,-0.000907825,-0.00107977,-2.39E-05,-2.89E-05,-2.87E-05,-0.011455117,-0.011633454,-0.011729172,0.001254574,0.016268321,0.028239238,0.000945449,0.027455842,-2.066895416
3.25E-05,3.26E-05,3.28E-05,-0.002072338,-0.001981906,-1.89E-03,-0.000912095,-0.000843819,-0.000907825,-1.38E-05,-2.39E-05,-2.89E-05,-0.011194161,-0.011455117,-0.011633454,-0.016802005,0.001254574,0.016268321,0.001595143,0.037783233,-2.447249327
3.25E-05,3.25E-05,3.26E-05,-0.002160352,-0.002072338,-1.98E-03,-0.001136994,-0.000912095,-0.000843819,1.59E-06,-1.38E-05,-2.39E-05,-0.010850585,-0.011194161,-0.011455117,-0.037901415,-0.016802005,0.001254574,0.002244837,0.048110624,-2.827603239
3.26E-05,3.25E-05,3.25E-05,-0.002245294,-0.002160352,-2.07E-03,-0.001542105,-0.001136994,-0.000912095,2.19E-05,1.59E-06,-1.38E-05,-0.010425906,-0.010850585,-0.011194161,-0.061902185,-0.037901415,-0.016802005,0.002856368,0.058153946,-3.181431064
3.28E-05,3.26E-05,3.25E-05,-0.002326699,-0.002245294,-2.16E-03,-0.002133663,-0.001542105,-0.001136994,4.27E-05,2.19E-05,1.59E-06,-0.009954463,-0.010425906,-0.010850585,-0.085597603,-0.061902185,-0.037901415,0.002615579,0.061853064,-2.94284297
3.32E-05,3.28E-05,3.26E-05,-0.002404285,-0.002326699,-2.25E-03,-0.002900547,-0.002133663,-0.001542105,6.07E-05,4.27E-05,2.19E-05,-0.009459487,-0.009954463,-0.010425906,-0.106818428,-0.085597603,-0.061902185,0.002077962,0.063342756,-2.497940875
3.38E-05,3.32E-05,3.28E-05,-0.002477778,-0.002404285,-2.33E-03,-0.003830884,-0.002900547,-0.002133663,7.73E-05,6.07E-05,4.27E-05,-0.008930879,-0.009459487,-0.009954463,-0.126507807,-0.106818428,-0.085597603,0.001989828,0.068178149,-2.365457125
3.45E-05,3.38E-05,3.32E-05,-0.002546906,-0.002477778,-2.40E-03,-0.004912798,-0.003830884,-0.002900547,9.26E-05,7.73E-05,6.07E-05,-0.008368132,-0.008930879,-0.009459487,-0.144712899,-0.126507807,-0.106818428,0.001829606,0.072476967,-2.182868546
3.52E-05,3.45E-05,3.38E-05,-0.002611395,-0.002546906,-2.48E-03,-0.006134416,-0.004912798,-0.003830884,1.07E-04,9.26E-05,7.73E-05,-0.007771247,-0.008368132,-0.008930879,-0.161433704,-0.144712899,-0.126507807,0.001665145,0.076744222,-1.997332624
3.61E-05,3.52E-05,3.45E-05,-0.002670972,-0.002611395,-2.55E-03,-0.007483863,-0.006134416,-0.004912798,1.19E-04,1.07E-04,9.26E-05,-0.007140224,-0.007771247,-0.008368132,-0.176670221,-0.161433704,-0.144712899,0.001500683,0.081011477,-1.811796702
3.71E-05,3.61E-05,3.52E-05,-0.002725365,-0.002670972,-2.61E-03,-0.008949265,-0.007483863,-0.006134416,1.31E-04,1.19E-04,1.07E-04,-0.006475063,-0.007140224,-0.007771247,-0.190422451,-0.176670221,-0.161433704,0.001336221,0.085278732,-1.626260781
3.82E-05,3.71E-05,3.61E-05,-0.0027743,-0.002725365,-2.67E-03,-0.010518748,-0.008949265,-0.007483863,1.41E-04,1.31E-04,1.19E-04,-0.005775765,-0.006475063,-0.007140224,-0.202690394,-0.190422451,-0.176670221,0.00117176,0.089545987,-1.440724859
3.94E-05,3.82E-05,3.71E-05,-0.002817504,-0.0027743,-0.002725365,-0.012180437,-0.010518748,-0.008949265,1.49E-04,1.41E-04,1.31E-04,-0.005042328,-0.005775765,-0.006475063,-0.213474049,-0.202690394,-0.190422451,0.001007298,0.093813242,-1.255188937
4.06E-05,3.94E-05,3.82E-05,-0.002854704,-0.002817504,-0.0027743,-0.013922458,-0.012180437,-0.010518748,1.57E-04,1.49E-04,1.41E-04,-0.004274753,-0.005042328,-0.005775765,-0.222773417,-0.213474049,-0.202690394,0.000842836,0.098080497,-1.069653015
4.19E-05,4.06E-05,3.94E-05,-0.002885627,-0.002854704,-0.002817504,-0.015732937,-0.013922458,-0.012180437,0.000162804,1.57E-04,1.49E-04,-0.00347304,-0.004274753,-0.005042328,-0.230588497,-0.222773417,-0.213474049,0.000678375,0.102347752,-0.884117093
4.32E-05,4.19E-05,4.06E-05,-0.00291,-0.002885627,-0.002854704,-0.0176,-0.015732937,-0.013922458,0.000167573,0.000162804,1.57E-04,-0.002637189,-0.00347304,-0.004274753,-0.23691929,-0.230588497,-0.222773417,0.000513913,0.106615007,-0.698581171
4.46E-05,4.32E-05,4.19E-05,-0.002927717,-0.00291,-0.002885627,-0.019512611,-0.0176,-0.015732937,0.000171122,0.000167573,0.000162804,-0.001798701,-0.002637189,-0.00347304,-0.241923231,-0.23691929,-0.230588497,0.000367337,0.104975668,-0.542564274
4.59E-05,4.46E-05,4.32E-05,-0.002939346,-0.002927717,-0.00291,-0.021463096,-0.019512611,-0.0176,0.000173801,0.000171122,0.000167573,-0.001073085,-0.001798701,-0.002637189,-0.246177579,-0.241923231,-0.23691929,0.000280378,0.083647683,-0.484944123
4.73E-05,4.59E-05,4.46E-05,-0.002945622,-0.002939346,-0.002927717,-0.023444616,-0.021463096,-0.019512611,0.000175576,0.000173801,0.000171122,-0.000449838,-0.001073085,-0.001798701,-0.249629858,-0.246177579,-0.241923231,0.000165598,0.071507733,-0.38140549
4.87E-05,4.73E-05,4.59E-05,-0.002947279,-0.002945622,-0.002939346,-0.025450337,-0.023444616,-0.021463096,0.000176418,0.000175576,0.000173801,8.15E-05,-0.000449838,-0.001073085,-0.252227589,-0.249629858,-0.246177579,4.68E-05,0.060680358,-0.271307074
5.01E-05,4.87E-05,4.73E-05,-0.002945052,-0.002947279,-0.002945622,-0.027473421,-0.025450337,-0.023444616,0.000176326,0.000176418,0.000175576,0.000521048,8.15E-05,-0.000449838,-0.253970772,-0.252227589,-0.249629858,-6.99E-05,0.049196696,-0.16448855
5.15E-05,5.01E-05,4.87E-05,-0.002939677,-0.002945052,-0.002947279,-0.029507033,-0.027473421,-0.025450337,0.000175299,0.000176326,0.000176418,0.000868687,0.000521048,8.15E-05,-0.254859406,-0.253970772,-0.252227589,-0.000186692,0.037713034,-0.057670026
5.29E-05,5.15E-05,5.01E-05,-0.002931888,-0.002939677,-0.002945052,-0.031544335,-0.029507033,-0.027473421,0.000173339,0.000175299,0.000176326,0.001124456,0.000868687,0.000521048,-0.254893492,-0.254859406,-0.253970772,-0.00030346,0.026229372,0.049148498
5.43E-05,5.29E-05,5.15E-05,-0.00292242,-0.002931888,-0.002939677,-0.033578492,-0.031544335,-0.029507033,0.000170444,0.000173339,0.000175299,0.001288357,0.001124456,0.000868687,-0.25407303,-0.254893492,-0.254859406,-0.000420227,0.01474571,0.155967023
5.57E-05,5.43E-05,5.29E-05,-0.002912009,-0.00292242,-0.002931888,-0.035602668,-0.033578492,-0.031544335,0.000166615,0.000170444,0.000173339,0.001360388,0.001288357,0.001124456,-0.25239802,-0.25407303,-0.254893492,-0.000536995,0.003262047,0.262785547
5.70E-05,5.57E-05,5.43E-05,-0.002901389,-0.002912009,-0.00292242,-0.037610024,-0.035602668,-0.033578492,0.000161852,0.000166615,0.000170444,0.00134055,0.001360388,0.001288357,-0.249868461,-0.25239802,-0.25407303,-0.000653762,-0.008221615,0.369604071
5.82E-05,5.70E-05,5.57E-05,-0.002891295,-0.002901389,-0.002912009,-0.039593727,-0.037610024,-0.035602668,0.000156155,0.000161852,0.000166615,0.001228842,0.00134055,0.001360388,-0.246484354,-0.249868461,-0.25239802,-0.00077053,-0.019705277,0.476422595
5.95E-05,5.82E-05,5.70E-05,-0.002882463,-0.002891295,-0.002901389,-0.041546938,-0.039593727,-0.037610024,0.000149524,0.000156155,0.000161852,0.001025265,0.001228842,0.00134055,-0.2422457,-0.246484354,-0.249868461,-0.000887297,-0.031188939,0.58324112
6.06E-05,5.95E-05,5.82E-05,-0.002875595,-0.002882463,-0.002891295,-0.04346292,-0.041546938,-0.039593727,0.000142,0.000149524,0.000156155,0.000735661,0.001025265,0.001228842,-0.237171055,-0.2422457,-0.246484354,-0.000996289,-0.041577289,0.686579887
6.17E-05,6.06E-05,5.95E-05,-0.002870679,-0.002875595,-0.002882463,-0.045337214,-0.04346292,-0.041546938,0.000134523,0.000142,0.000149524,0.00049244,0.000735661,0.001025265,-0.231681085,-0.237171055,-0.2422457,-0.000931615,-0.027503668,0.712204095
6.28E-05,6.17E-05,6.06E-05,-0.002866986,-0.002870679,-0.002875595,-0.047167633,-0.045337214,-0.04346292,0.00012773,0.000134523,0.000142,0.000385174,0.00049244,0.000735661,-0.226060356,-0.231681085,-0.237171055,-0.00080646,-0.004910951,0.710763531
6.38E-05,6.28E-05,6.17E-05,-0.002863756,-0.002866986,-0.002870679,-0.048952094,-0.047167633,-0.045337214,0.000121343,0.00012773,0.000134523,0.00037492,0.000385174,0.00049244,-0.220185144,-0.226060356,-0.231681085,-0.00077289,0.004781422,0.750306765
6.47E-05,6.38E-05,6.28E-05,-0.002860227,-0.002863756,-0.002866986,-0.05068851,-0.048952094,-0.047167633,0.00011535,0.000121343,0.00012773,0.00045973,0.00037492,0.000385174,-0.214049262,-0.220185144,-0.226060356,-0.000724632,0.016542718,0.783277125
6.56E-05,6.47E-05,6.38E-05,-0.00285564,-0.002860227,-0.002863756,-0.052374797,-0.05068851,-0.048952094,0.000109749,0.00011535,0.000121343,6.40E-04,0.00045973,0.00037492,-0.20765271,-0.214049262,-0.220185144,-6.76E-04,0.028425715,0.815860845
6.65E-05,6.56E-05,6.47E-05,-0.002849233,-0.00285564,-0.002860227,-0.054008868,-0.052374797,-0.05068851,0.000104542,0.000109749,0.00011535,0.000914541,0.000639603,0.00045973,-0.200995488,-0.20765271,-0.214049262,-0.000626388,0.040308713,0.848444566
6.73E-05,6.65E-05,6.56E-05,-0.002840247,-0.002849233,-0.00285564,-0.055588639,-0.054008868,-0.052374797,9.97E-05,0.000104542,0.000109749,0.001284543,0.000914541,0.000639603,-0.194077597,-0.200995488,-0.20765271,-0.000577265,0.05219171,0.881028287
6.81E-05,6.73E-05,6.65E-05,-0.00282792,-0.002840247,-0.002849233,-0.057112024,-0.055588639,-0.054008868,9.53E-05,9.97E-05,0.000104542,0.001749608,0.001284543,0.000914541,-0.186899036,-0.194077597,-0.200995488,-0.000528143,0.064074707,0.913612007
6.88E-05,6.81E-05,6.73E-05,-0.002811492,-0.00282792,-0.002840247,-0.058576939,-0.057112024,-0.055588639,9.13E-05,9.53E-05,9.97E-05,0.002309738,0.001749608,0.001284543,-0.179459805,-0.186899036,-0.194077597,-0.000479021,0.075957705,0.946195728
6.95E-05,6.88E-05,6.81E-05,-0.002790204,-0.002811492,-0.00282792,-0.059981296,-0.058576939,-0.057112024,8.76E-05,9.13E-05,9.53E-05,0.002964932,0.002309738,0.001749608,-0.171759904,-0.179459805,-0.186899036,-0.000429899,0.087840702,0.978779449
7.02E-05,6.95E-05,6.88E-05,-0.002763293,-0.002790204,-0.002811492,-0.061323012,-0.059981296,-0.058576939,8.44E-05,8.76E-05,9.13E-05,0.003715189,0.002964932,0.002309738,-0.163799334,-0.171759904,-0.179459805,-0.000380777,0.099723699,1.011363169
7.09E-05,7.02E-05,6.95E-05,-0.00273,-0.002763293,-0.002790204,-0.0626,-0.061323012,-0.059981296,8.15E-05,8.44E-05,8.76E-05,0.004560511,0.003715189,0.002964932,-0.155578094,-0.163799334,-0.171759904,-0.000331655,0.111606697,1.04394689
7.15E-05,7.09E-05,7.02E-05,-0.002689862,-0.00273,-0.002763293,-0.063811092,-0.0626,-0.061323012,7.93E-05,8.15E-05,8.44E-05,0.005445053,0.004560511,0.003715189,-0.147267885,-0.155578094,-0.163799334,-0.000242664,0.113019068,1.044336577
7.22E-05,7.15E-05,7.09E-05,-0.002643608,-0.002689862,-0.00273,-0.06495878,-0.063811092,-0.0626,7.84E-05,7.93E-05,8.15E-05,0.006164057,0.005445053,0.004560511,-0.139498281,-0.147267885,-0.155578094,-2.08E-05,0.07952935,0.937412815
7.28E-05,7.22E-05,7.15E-05,-0.002592264,-0.002643608,-0.002689862,-0.066046473,-0.06495878,-0.063811092,7.89E-05,7.84E-05,7.93E-05,0.006736137,0.006164057,0.005445053,-0.132212046,-0.139498281,-0.147267885,0.000139096,0.062327274,0.880568663
7.35E-05,7.28E-05,7.22E-05,-0.002536856,-0.002592264,-0.002643608,-0.067077581,-0.066046473,-0.06495878,8.06E-05,7.89E-05,7.84E-05,0.007179908,0.006736137,0.006164057,-0.125351948,-0.132212046,-0.139498281,0.000290106,0.047452004,0.830878741
7.41E-05,7.35E-05,7.28E-05,-0.002478412,-0.002536856,-0.002592264,-0.068055513,-0.067077581,-0.066046473,8.35E-05,8.06E-05,7.89E-05,0.007495369,0.007179908,0.006736137,-0.118917986,-0.125351948,-0.132212046,0.000445546,0.03141333,0.777611703
7.48E-05,7.41E-05,7.35E-05,-0.002417957,-0.002478412,-0.002536856,-0.068983678,-0.068055513,-0.067077581,8.77E-05,8.35E-05,8.06E-05,0.007682521,0.007495369,0.007179908,-0.112910161,-0.118917986,-0.125351948,0.000600986,0.015374657,0.724344666
7.55E-05,7.48E-05,7.41E-05,-0.002356518,-0.002417957,-0.002478412,-0.069865485,-0.068983678,-0.068055513,9.32E-05,8.77E-05,8.35E-05,0.007741364,0.007682521,0.007495369,-0.107328472,-0.112910161,-0.118917986,0.000756426,-0.000664016,0.671077628
7.63E-05,7.55E-05,7.48E-05,-0.002295121,-0.002356518,-0.002417957,-0.070704343,-0.069865485,-0.068983678,9.98E-05,9.32E-05,8.77E-05,0.007671897,0.007741364,0.007682521,-0.102172919,-0.107328472,-0.112910161,0.000911867,-0.016702689,0.617810591
7.71E-05,7.63E-05,7.55E-05,-0.002234794,-0.002295121,-0.002356518,-0.071503661,-0.070704343,-0.069865485,1.08E-04,9.98E-05,9.32E-05,0.007474121,0.007671897,0.007741364,-0.097443502,-0.102172919,-0.107328472,1.07E-03,-0.032741363,0.564543554
7.80E-05,7.71E-05,7.63E-05,-0.002176562,-0.002234794,-0.002295121,-0.072266848,-0.071503661,-0.070704343,1.17E-04,1.08E-04,9.98E-05,0.007148035,0.007474121,0.007671897,-0.093140222,-0.097443502,-0.102172919,0.001222747,-0.048780036,0.511276516
7.90E-05,7.80E-05,7.71E-05,-0.002121452,-0.002176562,-0.002234794,-0.072997313,-0.072266848,-0.071503661,1.27E-04,1.17E-04,1.08E-04,6.69E-03,0.007148035,0.007474121,-0.089263078,-0.093140222,-0.097443502,1.38E-03,-0.064818709,0.458009479
8.01E-05,7.90E-05,7.80E-05,-0.00207049,-0.002121452,-0.002176562,-0.073698466,-0.072997313,-0.072266848,1.39E-04,1.27E-04,1.17E-04,0.006110936,0.00669364,0.007148035,-0.08581207,-0.089263078,-0.093140222,0.001533628,-0.080857383,0.404742442
8.12E-05,8.01E-05,7.90E-05,-0.002024669,-0.00207049,-0.002121452,-0.074373709,-0.073698466,-0.072997313,1.52E-04,1.39E-04,1.27E-04,0.005406432,0.006110936,0.00669364,-0.082786033,-0.08581207,-0.089263078,0.001685671,-0.095675344,0.351693975
8.25E-05,8.12E-05,8.01E-05,-0.00198418,-0.002024669,-0.00207049,-0.075026303,-0.074373709,-0.073698466,0.00016552,1.52E-04,1.39E-04,0.004727701,0.005406432,0.006110936,-0.080158544,-0.082786033,-0.08581207,0.001761862,-0.083230746,0.303526917
8.39E-05,8.25E-05,8.12E-05,-0.00194842,-0.00198418,-0.002024669,-0.075659363,-0.075026303,-0.074373709,0.000179744,0.00016552,1.52E-04,0.004174568,0.004727701,0.005406432,-0.077911728,-0.080158544,-0.082786033,0.001811636,-0.061291725,0.257059853
8.54E-05,8.39E-05,8.25E-05,-0.001916747,-0.00194842,-0.00198418,-0.076276001,-0.075659363,-0.075026303,0.000194627,0.000179744,0.00016552,0.00370363,0.004174568,0.004727701,-0.076053358,-0.077911728,-0.080158544,0.001901412,-0.053729974,0.208018514
8.70E-05,8.54E-05,8.39E-05,-0.001888522,-0.001916747,-0.00194842,-0.076879327,-0.076276001,-0.075659363,0.000210173,0.000194627,0.000179744,0.003312718,0.00370363,0.004174568,-0.074583821,-0.076053358,-0.077911728,0.001984772,-0.043862434,0.15939003
8.88E-05,8.70E-05,8.54E-05,-0.001863103,-0.001888522,-0.001916747,-0.077472453,-0.076879327,-0.076276001,0.000226383,0.000210173,0.000194627,0.003001831,0.003312718,0.00370363,-0.073503117,-0.074583821,-0.076053358,0.002067755,-0.033859259,0.110785831
9.06E-05,8.88E-05,8.70E-05,-0.001839852,-0.001863103,-0.001888522,-0.078058488,-0.077472453,-0.076879327,0.000243257,0.000226383,0.000210173,0.00277097,0.003001831,0.003312718,-0.072811247,-0.073503117,-0.074583821,0.002150739,-0.023856085,0.062181633
9.27E-05,9.06E-05,8.88E-05,-0.001818128,-0.001839852,-0.001863103,-0.078640543,-0.078058488,-0.077472453,0.000260795,0.000243257,0.000226383,0.002620134,0.00277097,0.003001831,-0.072508211,-0.072811247,-0.073503117,0.002233722,-0.01385291,0.013577434
9.48E-05,9.27E-05,9.06E-05,-0.00179729,-0.001818128,-0.001839852,-0.07922173,-0.078640543,-0.078058488,0.000278997,0.000260795,0.000243257,0.002549323,0.002620134,0.00277097,-0.072594008,-0.072508211,-0.072811247,0.002316705,-0.003849735,-0.035026764
9.71E-05,9.48E-05,9.27E-05,-0.001776698,-0.00179729,-0.001818128,-0.079805158,-0.07922173,-0.078640543,0.000297862,0.000278997,0.000260795,0.002558538,0.002549323,0.002620134,-0.073068639,-0.072594008,-0.072508211,0.002399688,0.006153439,-0.083630962
9.96E-05,9.71E-05,9.48E-05,-0.001755713,-0.001776698,-0.00179729,-0.080393939,-0.079805158,-0.07922173,0.000317392,0.000297862,0.000278997,0.002647778,0.002558538,0.002549323,-0.073932104,-0.073068639,-0.072594008,0.002482672,0.016156614,-0.132235161
