0.0000501,-0.002945052,-0.027473421,0.000176326,0.000521048,-0.253970772
0.0000515,-0.002939677,-0.029507033,0.000175299,0.000868687,-0.254859406
0.0000529,-0.002931888,-0.031544335,0.000173339,0.001124456,-0.254893492
0.0000543,-0.00292242,-0.033578492,0.000170444,0.001288357,-0.25407303
0.0000557,-0.002912009,-0.035602668,0.000166615,0.001360388,-0.25239802
0.000057,-0.002901389,-0.037610024,0.000161852,0.00134055,-0.249868461
0.0000582,-0.002891295,-0.039593727,0.000156155,0.001228842,-0.246484354
0.0000595,-0.002882463,-0.041546938,0.000149524,0.001025265,-0.2422457
0.0000606,-0.002875595,-0.04346292,0.000142,0.000735661,-0.237171055
0.0000617,-0.002870679,-0.045337214,0.000134523,0.00049244,-0.231681085
0.0000628,-0.002866986,-0.047167633,0.00012773,0.000385174,-0.226060356
0.0000638,-0.002863756,-0.048952094,0.000121343,0.00037492,-0.220185144
0.0000647,-0.002860227,-0.05068851,0.00011535,0.00045973,-0.214049262
0.0000656,-0.00285564,-0.052374797,0.000109749,0.00064,-0.20765271
0.0000665,-0.002849233,-0.054008868,0.000104542,0.000914541,-0.200995488
0.0000673,-0.002840247,-0.055588639,0.0000997,0.001284543,-0.194077597
0.0000681,-0.00282792,-0.057112024,0.0000953,0.001749608,-0.186899036
0.0000688,-0.002811492,-0.058576939,0.0000913,0.002309738,-0.179459805
0.0000695,-0.002790204,-0.059981296,0.0000876,0.002964932,-0.171759904
0.0000702,-0.002763293,-0.061323012,0.0000844,0.003715189,-0.163799334
0.0000709,-0.00273,-0.0626,0.0000815,0.004560511,-0.155578094
0.0000715,-0.002689862,-0.063811092,0.0000793,0.005445053,-0.147267885
0.0000722,-0.002643608,-0.06495878,0.0000784,0.006164057,-0.139498281
0.0000728,-0.002592264,-0.066046473,0.0000789,0.006736137,-0.132212046
0.0000735,-0.002536856,-0.067077581,0.0000806,0.007179908,-0.125351948
0.0000741,-0.002478412,-0.068055513,0.0000835,0.007495369,-0.118917986
0.0000748,-0.002417957,-0.068983678,0.0000877,0.007682521,-0.112910161
0.0000755,-0.002356518,-0.069865485,0.0000932,0.007741364,-0.107328472
0.0000763,-0.002295121,-0.070704343,0.0000998,0.007671897,-0.102172919
0.0000771,-0.002234794,-0.071503661,0.000108,0.007474121,-0.097443502
0.000078,-0.002176562,-0.072266848,0.000117,0.007148035,-0.093140222
0.000079,-0.002121452,-0.072997313,0.000127,0.00669,-0.089263078
0.0000801,-0.00207049,-0.073698466,0.000139,0.006110936,-0.08581207
0.0000812,-0.002024669,-0.074373709,0.000152,0.005406432,-0.082786033
0.0000825,-0.00198418,-0.075026303,0.00016552,0.004727701,-0.080158544
0.0000839,-0.00194842,-0.075659363,0.000179744,0.004174568,-0.077911728
0.0000854,-0.001916747,-0.076276001,0.000194627,0.00370363,-0.076053358
0.000087,-0.001888522,-0.076879327,0.000210173,0.003312718,-0.074583821
0.0000888,-0.001863103,-0.077472453,0.000226383,0.003001831,-0.073503117
0.0000906,-0.001839852,-0.078058488,0.000243257,0.00277097,-0.072811247
0.0000927,-0.001818128,-0.078640543,0.000260795,0.002620134,-0.072508211
0.0000948,-0.00179729,-0.07922173,0.000278997,0.002549323,-0.072594008
0.0000971,-0.001776698,-0.079805158,0.000297862,0.002558538,-0.073068639
0.0000996,-0.001755713,-0.080393939,0.000317392,0.002647778,-0.073932104
0.000102215,-0.001733694,-0.080991183,0.000337585,0.002817044,-0.075184402
0.000105,-0.00171,-0.0816,0.000358442,0.003066335,-0.076825533
0.000107949,-0.001684177,-0.082221051,0.000378913,0.003360925,-0.078395946
0.00011104,-0.001656511,-0.082845191,0.00039515,0.003573485,-0.07821061
0.000114243,-0.001627472,-0.083460826,0.000407501,0.00371559,-0.07642271
0.000117532,-0.001597533,-0.084056359,0.000416316,0.003798815,-0.073185431
0.000120876,-0.001567162,-0.084620197,0.000421597,0.003823161,-0.068498773
0.000124249,-0.001536833,-0.085140745,0.000423342,0.003788627,-0.062362736
0.000127621,-0.001507015,-0.085606406,0.000421552,0.003695214,-0.054777319
0.000130965,-0.001478181,-0.086005587,0.000416227,0.003542922,-0.045742524
0.000134253,-0.0014508,-0.086326692,0.000407367,0.003331749,-0.035258349
0.000137455,-0.001425344,-0.086558125,0.000394971,0.003061698,-0.023324795
0.000140544,-0.001402284,-0.086688293,0.000379041,0.002732766,-0.009941861
0.000143491,-0.001382091,-0.0867056,0.000359574,0.002344956,0.004890451
0.00014627,-0.001365223,-0.086598977,0.000336813,0.001900603,0.021073557
0.000148883,-0.001351853,-0.086369447,0.00031618,0.001452693,0.03637284
0.000151361,-0.001341865,-0.086030128,0.000301346,0.001037067,0.049276648
0.000153737,-0.001335132,-0.085594664,0.000290716,0.000638142,0.060442221
0.000156045,-0.001331527,-0.085076696,0.00028421,0.00025514,0.069902421
0.000158318,-0.001330923,-0.084489868,0.000281827,-0.000111941,0.077657248
0.000160588,-0.001333191,-0.083847823,0.000283568,-0.0004631,0.083706703
0.000162888,-0.001338205,-0.083164204,0.000289433,-0.000798337,0.088050784
0.000165251,-0.001345837,-0.082452653,0.000299421,-0.001117652,0.090689493
0.000167711,-0.00135596,-0.081726815,0.000313534,-0.001421045,0.091622828
0.000170301,-0.001368446,-0.081000331,0.00033177,-0.001708516,0.090850791
0.000173053,-0.001383169,-0.080286845,0.000354129,-0.001980066,0.088373381
0.000176,-0.0014,-0.0796,0.000380613,-0.002235693,0.084190597
0.000179172,-0.001418758,-0.078951684,0.000410476,-0.002465161,0.078631455
0.000182581,-0.00144,-0.078346766,0.00044099,-0.002630927,0.072902334
0.000186237,-0.001460398,-0.077788361,0.000472404,-0.002736405,0.066893566
0.000190148,-0.00148237,-0.077279584,0.000504966,-0.002785008,0.060495478
0.000194325,-0.001504503,-0.076823548,0.000538675,-0.002776735,0.05370807
0.000198776,-0.001526342,-0.076423369,0.000573532,-0.002711587,0.046531342
0.000203511,-0.001547433,-0.076082161,0.000609536,-0.002589564,0.038965295
0.000208538,-0.00156732,-0.075803039,0.000646687,-0.002410666,0.031009928
0.000214,-0.001585549,-0.075589117,0.000684986,-0.002174892,0.022665242
0.000219507,-0.001601664,-0.075443509,0.000724433,-0.001882242,0.013931236
0.000225467,-0.00161521,-0.075369332,0.000765027,-0.001532718,0.004807911
0.000231757,-0.001625732,-0.075369697,0.000806769,-0.001126318,-0.004704734
0.000238384,-0.001632798,-0.07544741,0.000849566,-0.000667118,-0.014548198
0.000245347,-0.001636473,-0.075598095,0.000891333,-0.000247507,-0.023396462
0.000252632,-0.001637324,-0.075810204,0.000930659,0.00007,-0.030352511
0.000260223,-0.001635941,-0.076071874,0.000968159,0.000312633,-0.035806352
0.000268108,-0.001632911,-0.076371244,0.001003861,0.000481692,-0.039777486
0.000276271,-0.001628822,-0.076696452,0.001037767,0.000577198,-0.042265912
0.000284698,-0.001624264,-0.077035636,0.001069876,0.00059915,-0.04327163
0.000293374,-0.001619824,-0.077376936,0.001100189,0.000547548,-0.04279464
0.000302286,-0.001616092,-0.077708489,0.001128705,0.000422392,-0.040834943
0.000311419,-0.001613654,-0.078018434,0.001155424,0.000223682,-0.037392538
0.000320759,-0.001613101,-0.078294908,0.001180347,-0.0000486,-0.032467425
0.00033029,-0.00161502,-0.078526051,0.001203473,-0.0003944,-0.026059604
0.00034,-0.00162,-0.0787,0.001224803,-0.000813772,-0.018169075
0.000349884,-0.001628418,-0.078809782,0.001246369,-0.001267099,-0.009712269
0.000359982,-0.001639806,-0.078867973,0.001275631,-0.001609186,-0.004049428
0.000370345,-0.001653486,-0.078892037,0.00131191,-0.001853233,-0.000875075
0.000381023,-0.001668779,-0.078899438,0.001354529,-0.00201244,0.000116266
0.000392068,-0.001685006,-0.078907641,0.001403486,-0.002086807,-0.001075405
0.00040353,-0.001701489,-0.078934109,0.001458783,-0.002076333,-0.004450088
0.000415459,-0.001717549,-0.078996306,0.001520419,-0.001981018,-0.010007783
0.000427907,-0.001732507,-0.079111697,0.001588394,-0.001800863,-0.01774849
0.000440924,-0.00175,-0.079297746,0.001662709,-0.001535868,-0.027672208
0.000454561,-0.001756402,-0.079571917,0.001743362,-0.001186032,-0.039778939
0.000468869,-0.001763982,-0.079951673,0.001830355,-0.000751356,-0.054068681
0.000483897,-0.001767745,-0.08045448,0.001923687,-0.000231839,-0.070541435
0.000499697,-0.001767037,-0.081097248,0.00202319,0.000367845,-0.089093585
0.000516298,-0.001761779,-0.081884178,0.002125061,0.000941757,-0.107376499
0.000533707,-0.001752462,-0.082806763,0.002226726,0.001418232,-0.123801396
0.000551933,-0.001739605,-0.083855939,0.002329304,0.001828429,-0.139059051
0.000570984,-0.001723725,-0.085022646,0.00243285,0.002173906,-0.153184002
0.000590866,-0.00170534,-0.086297821,0.002537366,0.002454663,-0.16617625
0.000611589,-0.001684968,-0.087672404,0.00264285,0.002670701,-0.178035794
0.00063316,-0.001663127,-0.089137332,0.002749303,0.002822018,-0.188762634
0.000655586,-0.001640334,-0.090683545,0.002856725,0.002908615,-0.19835677
0.000678875,-0.001617107,-0.092301979,0.002965115,0.002930492,-0.206818203
0.000703035,-0.001593964,-0.093983574,0.003074475,0.002887649,-0.214146932
0.000728074,-0.001571422,-0.095719268,0.003184803,0.002780086,-0.220342958
0.000754,-0.00155,-0.0975,0.0032961,0.002607802,-0.225406279
0.000780825,-0.001530044,-0.099319904,0.003409425,0.002402908,-0.229936248
0.000808587,-0.001511215,-0.101185901,0.003528661,0.002283132,-0.236130485
0.000837326,-0.001493004,-0.103108109,0.003653454,0.002237773,-0.243789206
0.000867084,-0.001474901,-0.105096646,0.003783452,0.002256128,-0.252712627
0.000897903,-0.001456396,-0.107161629,0.003918654,0.002338197,-0.262900749
0.000929824,-0.00143698,-0.109313176,0.004059061,0.002483979,-0.274353571
0.000962889,-0.001416143,-0.111561404,0.004204673,0.002693475,-0.287071093
0.00099714,-0.001393375,-0.113916431,0.004355489,0.002966685,-0.301053316
0.001032619,-0.001368166,-0.116388374,0.00451151,0.003303609,-0.316300239
0.001069366,-0.001340007,-0.118987352,0.004672735,0.003704246,-0.332811863
0.001107424,-0.001308388,-0.121723482,0.004839165,0.004168597,-0.350588187
0.001146834,-0.0012728,-0.124606881,0.0050108,0.004696662,-0.369629211
0.001187638,-0.001232751,-0.127647276,0.005187625,0.005284924,-0.389861783
0.001229876,-0.001188182,-0.130845423,0.005369323,0.005853686,-0.409627765
0.001273586,-0.001139464,-0.134193101,0.005555679,0.006349035,-0.427805477
0.001318805,-0.001086987,-0.137681701,0.005746787,0.00679441,-0.444882605
0.001365572,-0.001031143,-0.141302613,0.00594265,0.007190984,-0.460883534
0.001413925,-0.000972322,-0.145047228,0.00614327,0.007538757,-0.475808265
0.001463903,-0.000910914,-0.148906936,0.006348645,0.007837729,-0.489656796
0.001515542,-0.000847309,-0.152873127,0.006558777,0.0080879,-0.502429129
0.001568881,-0.000781898,-0.156937192,0.006773665,0.00828927,-0.514125263
0.001623959,-0.000715071,-0.161090522,0.006993308,0.008441839,-0.524745198
0.001680812,-0.000647219,-0.165324506,0.007217708,0.008545606,-0.534288934
0.00173948,-0.000578732,-0.169630535,0.007446864,0.008600573,-0.542756472
0.0018,-0.00051,-0.174,0.007680776,0.008606739,-0.55014781
0.001862409,-0.000441375,-0.178425519,0.00791915,0.008571506,-0.556693187
0.001926737,-0.000373049,-0.182904621,0.008160909,0.00852202,-0.563236803
0.001993012,-0.000305176,-0.187436065,0.00840615,0.008455814,-0.569701914
0.002061264,-0.000237909,-0.19201861,0.008654972,0.008370418,-0.576011773
0.00213152,-0.000171403,-0.196651012,0.008907375,0.008265834,-0.582166381
0.00220381,-0.00010581,-0.20133203,0.009163359,0.008142062,-0.588165738
0.002278163,-0.0000413,-0.206060422,0.009422923,0.0079991,-0.594009843
0.002354606,0.000022,-0.210834945,0.009686068,0.00783695,-0.599698697
0.002433168,0.000084,-0.215654359,0.009952794,0.007655612,-0.6052323
0.002513879,0.000144359,-0.22051742,0.0102231,0.007455084,-0.610610651
0.002596767,0.000203082,-0.225422887,0.010496988,0.007235368,-0.615833751
0.00268186,0.000259971,-0.230369518,0.010774455,0.006996463,-0.6209016
0.002769186,0.000314887,-0.235355952,0.011055482,0.006741097,-0.625791919
0.002858773,0.000368024,-0.240378095,0.01133958,0.006531083,-0.629999738
0.002950643,0.000419914,-0.245429121,0.011626419,0.006408237,-0.633183459
0.003044819,0.000471101,-0.250502085,0.011916142,0.006354378,-0.635491603
0.003141324,0.000522129,-0.255590042,0.012208757,0.006368597,-0.636931595
0.003240182,0.000573543,-0.260686046,0.012504264,0.006450894,-0.637503436
0.003341416,0.000625888,-0.265783151,0.012802662,0.006601269,-0.637207126
0.003445048,0.000679708,-0.270874414,0.013103951,0.006819722,-0.636042665
0.003551102,0.000735548,-0.275952889,0.013408132,0.007106253,-0.634010052
0.003659601,0.000793953,-0.28101163,0.013715205,0.007460863,-0.631109288
0.003770568,0.000855466,-0.286043692,0.014025169,0.00788355,-0.627340373
0.003884027,0.000920634,-0.291042131,0.014338025,0.008374316,-0.622703306
0.004,0.00099,-0.296,0.014653773,0.008933159,-0.617198089
0.004118512,0.001063872,-0.300911063,0.014972601,0.009515693,-0.610957524
0.00423959,0.001141612,-0.305771917,0.015295201,0.009959162,-0.604468562
0.004363264,0.001222343,-0.310579865,0.01562151,0.010278361,-0.597686933
0.004489563,0.00130519,-0.315332212,0.015951466,0.010488088,-0.59056837
0.004618517,0.001389277,-0.320026263,0.016285068,0.010588341,-0.583112873
0.004750153,0.001473728,-0.324659323,0.016622317,0.010579121,-0.575320442
0.004884503,0.001557667,-0.329228695,0.016963212,0.010460427,-0.567191076
0.005021594,0.001640219,-0.333731684,0.017307753,0.010232261,-0.558724776
0.005161456,0.001720507,-0.338165596,0.017655941,0.009894621,-0.549921543
0.005304118,0.001797657,-0.342527734,0.018007775,0.009447508,-0.540781375
0.00544961,0.001870792,-0.346815402,0.018363256,0.008890922,-0.531304273
0.005597959,0.001939036,-0.351025906,0.018722383,0.008224863,-0.521490236
0.005749196,0.002001551,-0.35515639,0.019084918,0.007456258,-0.511309097
0.005903317,0.002058347,-0.359200295,0.019445448,0.006742138,-0.500077035
0.006060292,0.002110286,-0.363147364,0.019800312,0.006188727,-0.487331465
0.00622009,0.002158264,-0.36698718,0.020151103,0.005749842,-0.473273511
0.006382678,0.002203181,-0.370709322,0.0204979,0.005423173,-0.45791323
0.006548024,0.002245933,-0.374303373,0.020840702,0.005208719,-0.441250621
0.006716097,0.002287418,-0.377758913,0.02117951,0.005106481,-0.423285684
0.006886864,0.002328534,-0.381065525,0.021514323,0.005116459,-0.404018419
0.007060294,0.002370179,-0.384212789,0.021845143,0.005238652,-0.383448826
0.007236355,0.00241325,-0.387190288,0.022171968,0.005473062,-0.361576906
0.007415014,0.002458646,-0.389987601,0.022494799,0.005819687,-0.338402658
0.00759624,0.002507263,-0.392594312,0.022813635,0.006278528,-0.313926082
0.00778,0.00256,-0.395,0.023128477,0.006849584,-0.288147179
0.007966247,0.002617454,-0.397192595,0.023436361,0.007476587,-0.260756036
0.008154871,0.002679023,-0.399153414,0.02372642,0.007953216,-0.230616311
0.008345743,0.002743803,-0.40086212,0.02399964,0.008298226,-0.197831306
0.008538738,0.002810891,-0.402298379,0.02425701,0.008530375,-0.162504328
0.008733729,0.002879386,-0.403441854,0.024498531,0.008649662,-0.124635374
0.008930588,0.002948383,-0.404272209,0.024724201,0.008656088,-0.084224446
0.009129189,0.00301698,-0.404769109,0.024934022,0.008549651,-0.041271543
0.009329405,0.003084275,-0.404912218,0.025127993,0.008330354,0.004223335
0.00953111,0.003149363,-0.4046812,0.025306114,0.007998194,0.052260188
0.009734177,0.003211343,-0.404055719,0.025468385,0.007553173,0.102839015
0.009938478,0.003269311,-0.40301544,0.025614806,0.00699529,0.155959817
0.010143887,0.003322365,-0.401540026,0.025745377,0.006324545,0.211622593
0.01035028,0.003369627,-0.39960975,0.02586061,0.005545811,0.26971346
0.010557595,0.003410818,-0.397218852,0.02597211,0.004769512,0.32765104
0.010765835,0.003446257,-0.394375544,0.026087727,0.004070347,0.383689105
0.010975003,0.003476288,-0.391088645,0.026204048,0.00341584,0.438586884
0.011185104,0.003501255,-0.387366973,0.026320902,0.002804365,0.49238234
0.011396142,0.003521502,-0.383219346,0.02643829,0.002235923,0.545075471
0.011608121,0.003537374,-0.378654584,0.026556211,0.001710514,0.596666279
0.011821045,0.003549215,-0.373681504,0.026674665,0.001228137,0.647154763
0.01203492,0.003557368,-0.368308926,0.026793652,0.000788794,0.696540923
0.012249748,0.00356218,-0.362545668,0.026913173,0.000392483,0.744824759
0.012465535,0.003563992,-0.356400549,0.027033227,0.0000392,0.79200627
0.012682284,0.003563151,-0.349882386,0.027153815,-0.000271,0.838085458
0.0129,0.00356,-0.343,0.027274935,-0.000538251,0.883062322
0.013118633,0.003554826,-0.335758157,0.027386513,-0.000773171,0.927696339
0.01333792,0.003547687,-0.328145424,0.027451601,-0.001015181,0.974772255
0.013557541,0.003538584,-0.320146317,0.027473559,-0.001260701,1.024036912
0.013777179,0.003527516,-0.311745349,0.027455744,-0.001506151,1.075237152
0.013996515,0.003514486,-0.302927038,0.027398158,-0.00175153,1.128372973
0.014215231,0.003499493,-0.293675897,0.0273008,-0.001996839,1.183444377
0.014433009,0.003482537,-0.283976443,0.02716367,-0.002242078,1.240451362
0.014649531,0.00346362,-0.273813191,0.026986768,-0.002487246,1.29939393
0.014864479,0.003442742,-0.263170655,0.026770094,-0.002732344,1.36027208
0.015077535,0.003419903,-0.252033353,0.026513648,-0.002977372,1.423085812
0.01528838,0.003395104,-0.240385798,0.026217431,-0.00322233,1.487835126
0.015496695,0.003368346,-0.228212506,0.025881441,-0.003467217,1.554520022
0.015702169,0.003339617,-0.215498538,0.025506521,-0.003714343,1.623038166
0.015904589,0.003308622,-0.202241509,0.025111734,-0.004016053,1.69106998
0.016103849,0.003274782,-0.188451586,0.024709978,-0.004407757,1.757046339
0.016299846,0.003237507,-0.174139481,0.024295645,-0.004874058,1.821649471
0.016492477,0.003196206,-0.159315907,0.023868455,-0.005414188,1.884913487
0.016681639,0.003150289,-0.143991578,0.023428407,-0.006028146,1.946838388
0.016867228,0.003099165,-0.128177206,0.022975503,-0.006715932,2.007424173
0.017049144,0.003042244,-0.111883504,0.022509741,-0.007477546,2.066670843
0.017227281,0.002978934,-0.095121185,0.022031122,-0.008312989,2.124578398
0.017401539,0.002908645,-0.077900963,0.021539646,-0.009222259,2.181146837
0.017571813,0.002830787,-0.060233549,0.021035313,-0.010205358,2.236376161
0.017738001,0.002744769,-0.042129657,0.020518122,-0.011262285,2.290266369
0.0179,0.00265,-0.0236,0.019988074,-0.012393041,2.342817462
0.018057692,0.002546094,-0.004655177,0.01944229,-0.013559251,2.394050804
0.018210897,0.002433485,0.01469467,0.01887021,-0.014620214,2.444044738
0.01835942,0.002312808,0.03443951,0.018272794,-0.01558872,2.492792139
0.018503067,0.002184702,0.054569315,0.017651002,-0.016477562,2.540285887
0.018641641,0.002049805,0.075074055,0.017004834,-0.017286739,2.586525982
0.018774949,0.001908752,0.095943701,0.016334291,-0.018016251,2.631512423
0.018902795,0.001762182,0.117168224,0.015639371,-0.018666097,2.675245211
0.019024984,0.001610732,0.138737595,0.014920076,-0.019236279,2.717724346
0.019141321,0.001455039,0.160641785,0.014176405,-0.019726796,2.758949827
0.019251611,0.00129574,0.182870763,0.013408358,-0.020137647,2.798921655
0.01935566,0.001133474,0.205414502,0.012615935,-0.020468834,2.83763983
0.019453271,0.000968876,0.228262971,0.011799136,-0.020720356,2.875104351
0.019544248,0.000802561,0.251405857,0.010957389,-0.020896736,2.911261695
0.019628321,0.000634587,0.274826278,0.010077709,-0.021100515,2.944898668
0.019705153,0.000464456,0.29850079,0.009151312,-0.021401058,2.975194577
0.019774401,0.000291649,0.32240566,0.008182017,-0.021768206,3.002506246
0.019835723,0.000115644,0.346517159,0.007170016,-0.02220045,3.026851515
0.019888779,-0.0000641,0.370811553,0.006115308,-0.022697792,3.048230385
0.019933227,-0.000248041,0.395265114,0.005017893,-0.023260231,3.066642855
0.019968724,-0.000436763,0.419854108,0.003877771,-0.023887767,3.082088925
0.019994929,-0.000630766,0.444554805,0.002694943,-0.0245804,3.094568596
0.020011501,-0.000830571,0.469343474,0.001469408,-0.02533813,3.104081867
0.020018098,-0.001036697,0.494196384,0.000201167,-0.026160957,3.110628738
0.020014378,-0.001249667,0.519089803,-0.001109781,-0.027048882,3.11420921
0.02,-0.00147,0.544,-0.002463436,-0.028001903,3.114823282
0.019974708,-0.001698016,0.568901233,-0.00384358,-0.0289821,3.112093885
0.019938594,-0.001933223,0.593759716,-0.005190747,-0.029850431,3.104638424
0.019891834,-0.00217493,0.61853965,-0.006510344,-0.030619535,3.092582593
0.019834605,-0.002422443,0.64320524,-0.007807776,-0.031302053,3.076052079
0.019767086,-0.00267507,0.667720686,-0.009083044,-0.031897984,3.055046883
0.019689454,-0.002932118,0.692050192,-0.010336147,-0.03240733,3.029567006
0.019601885,-0.003192895,0.716157961,-0.011567086,-0.032830089,2.999612447
0.019504558,-0.003456707,0.740008194,-0.012775859,-0.033166261,2.965183207
0.019397649,-0.003722862,0.763565095,-0.013962469,-0.033415848,2.926279285
0.019281336,-0.003990668,0.786792865,-0.015126914,-0.033578848,2.88290068
0.019155796,-0.004259431,0.809655708,-0.016269194,-0.033655262,2.835047395
0.019021206,-0.004528459,0.832117826,-0.01738931,-0.033645089,2.782719427
0.018877736,-0.004797072,0.854143334,-0.018488805,-0.033550673,2.725900319
0.018725365,-0.005064877,0.875694327,-0.019602689,-0.033425118,2.664217012
0.018563883,-0.005331769,0.896730883,-0.020754643,-0.033304347,2.597417142
0.018393072,-0.005597654,0.917212991,-0.021934371,-0.033172742,2.525610432
0.018212715,-0.00586244,0.937100639,-0.023141358,-0.03302952,2.448802368
0.018022593,-0.006126033,0.956353818,-0.024375603,-0.032874683,2.36699295
0.017822487,-0.006388342,0.974932515,-0.025637108,-0.03270823,2.280182179
0.017612181,-0.006649272,0.992796722,-0.026925871,-0.032530162,2.188370055
0.017391455,-0.006908731,1.009906425,-0.028241893,-0.032340478,2.091556576
0.017160092,-0.007166627,1.026221616,-0.029585175,-0.032139178,1.989741744
0.016917874,-0.007422865,1.041702283,-0.030955715,-0.031926263,1.882925559
0.016664583,-0.007677354,1.056308414,-0.032353513,-0.031701732,1.771108019
0.0164,-0.00793,1.07,-0.033778571,-0.031465585,1.654289126
0.01612401,-0.008180703,1.082738082,-0.035211716,-0.031216513,1.532666303
0.015836906,-0.008429336,1.094487915,-0.036582654,-0.030949715,1.406963431
0.015539083,-0.008675764,1.105215804,-0.037897775,-0.030665627,1.277114704
0.015230937,-0.008919852,1.114888057,-0.039163468,-0.030364685,1.143054315
0.014912863,-0.009161464,1.12347098,-0.040379735,-0.030046889,1.004782263
0.014585256,-0.009400467,1.130930879,-0.041546576,-0.02971224,0.862298548
0.014248513,-0.009636725,1.137234063,-0.04266399,-0.029360737,0.71560317
0.013903028,-0.009870104,1.142346837,-0.043731977,-0.028992381,0.564696129
0.013549197,-0.010100468,1.146235508,-0.044750537,-0.028607171,0.409577426
0.013187415,-0.010327684,1.148866382,-0.045719671,-0.028205108,0.25024706
0.012818077,-0.010551615,1.150205767,-0.046639377,-0.027786191,0.086705031
0.01244158,-0.010772128,1.15021997,-0.047509658,-0.02735042,-0.081048661
0.012058317,-0.01098907,1.148875009,-0.048330697,-0.0268946,-0.253067805
