-0.08648158974997,-0.127595472073641,-0.08648158974997,-0.127595472073641,-0.094363353650951,-0.127904590123149,32.4944382266725,-12.6022194853649
-0.078049384251772,-0.129743749222535,-0.078049384251772,-0.129743749222535,-0.08648158974997,-0.127595472073641,52.6828247930029,9.89585832499818
-0.065827155118796,-0.128692001492729,-0.065827155118796,-0.128692001492729,-0.078049384251772,-0.129743749222535,25.9145686423157,-6.77750822300431
-0.057123585023013,-0.129552183107343,-0.057123585023013,-0.129552183107343,-0.065827155118796,-0.128692001492729,3.46093921625541,14.7375987884292
-0.053604117427542,-0.127206120164211,-0.053604117427542,-0.127206120164211,-0.057123585023013,-0.129552183107343,33.8383345489902,13.1557933591818
-0.046385931085955,-0.12407388978729,-0.046385931085955,-0.12407388978729,-0.053604117427542,-0.127206120164211,48.7438623512095,-16.2892303800416
-0.035272048762284,-0.125939793506653,-0.035272048762284,-0.125939793506653,-0.046385931085955,-0.12407388978729,44.9613396540378,7.05719649051513
-0.023535327777087,-0.125301032466724,-0.023535327777087,-0.125301032466724,-0.035272048762284,-0.125939793506653,18.2755973448986,6.4328301507712
-0.016358253514118,-0.123938922751591,-0.016358253514118,-0.123938922751591,-0.023535327777087,-0.125301032466724,8.45320070997452,31.4074837400723
-0.012455778081851,-0.117874113695737,-0.012455778081851,-0.117874113695737,-0.016358253514118,-0.123938922751591,43.5416605771017,-11.2258282605877
-0.003376477173777,-0.11785794253016,-0.003376477173777,-0.11785794253016,-0.012455778081851,-0.117874113695737,55.7525485945312,-0.876201833749994
0.009609839532279,-0.118009080731446,0.009609839532279,-0.118009080731446,-0.003376477173777,-0.11785794253016,28.5752048327897,19.0895946511486
0.019043413359871,-0.11464921010075,0.019043413359871,-0.11464921010075,0.009609839532279,-0.118009080731446,10.5476132254281,7.04791223256433
0.02407221047394,-0.112270182858572,0.02407221047394,-0.112270182858572,0.019043413359871,-0.11464921010075,19.5415059013582,15.1797615682713
0.029239457643986,-0.108765393705683,0.029239457643986,-0.108765393705683,0.02407221047394,-0.112270182858572,54.7397521174364,18.7019768861837
0.04074082597338,-0.104256126383875,0.04074082597338,-0.104256126383875,0.029239457643986,-0.108765393705683,47.2255380347283,16.5491895995307
0.053011195422316,-0.099796616494592,0.053011195422316,-0.099796616494592,0.04074082597338,-0.104256126383875,23.6372562474277,8.62739659772021
0.061323983082474,-0.096768876725963,0.061323983082474,-0.096768876725963,0.053011195422316,-0.099796616494592,11.0610326839709,28.9645633959214
0.066070904341336,-0.090585271799979,0.066070904341336,-0.090585271799979,0.061323983082474,-0.096768876725963,42.965920537807,-6.35391395914146
0.075328834432144,-0.089659161587263,0.075328834432144,-0.089659161587263,0.066070904341336,-0.090585271799979,22.0871333478167,23.9069639377175
0.082360554795371,-0.085079611892018,0.082360554795371,-0.085079611892018,0.075328834432144,-0.089659161587263,34.3562800832356,12.97823192783
0.090842020151761,-0.081234606294318,0.090842020151761,-0.081234606294318,0.082360554795371,-0.085079611892018,37.9354775337011,14.2339278007718
0.1004461375793,-0.07741012563752,0.1004461375793,-0.07741012563752,0.090842020151761,-0.081234606294318,19.2133073867369,30.687953757481
0.107079860679191,-0.070653066301778,0.107079860679191,-0.070653066301778,0.1004461375793,-0.07741012563752,24.4264181637903,24.1646020927092
0.113654745615126,-0.064083841273791,0.113654745615126,-0.064083841273791,0.107079860679191,-0.070653066301778,26.7612929573285,23.442751045672
0.120627130240081,-0.057706182360992,0.120627130240081,-0.057706182360992,0.113654745615126,-0.064083841273791,38.3541975622805,17.254793195421
0.129803022764025,-0.052497823112326,0.129803022764025,-0.052497823112326,0.120627130240081,-0.057706182360992,25.7465235754179,18.9422070578378
0.137461127005846,-0.047377783306372,0.137461127005846,-0.047377783306372,0.129803022764025,-0.052497823112326,13.0680571225092,20.5588284541082
0.142348364224406,-0.041998382883441,0.142348364224406,-0.041998382883441,0.137461127005846,-0.047377783306372,27.6235684041956,17.5019865603999
0.1489122403284,-0.037078616743374,0.1489122403284,-0.037078616743374,0.142348364224406,-0.041998382883441,13.8759036077993,21.9421828722552
0.153579052120911,-0.031518845627572,0.153579052120911,-0.031518845627572,0.1489122403284,-0.037078616743374,47.6560954920625,16.2358458975548
0.163648152755319,-0.026765144918517,0.163648152755319,-0.026765144918517,0.153579052120911,-0.031518845627572,0.865989150007478,27.8330444716707
0.167159223784053,-0.02020835924866,0.167159223784053,-0.02020835924866,0.163648152755319,-0.026765144918517,44.4140326543764,23.0063909272087
0.176263900982709,-0.013912800099511,0.176263900982709,-0.013912800099511,0.167159223784053,-0.02020835924866,-3.6546320454412,29.0191084107213
0.178645913670855,-0.006630177882822,0.178645913670855,-0.006630177882822,0.176263900982709,-0.013912800099511,9.88773459946427,24.2597657355565
0.181206306754572,0.000131235228255,0.181206306754572,0.000131235228255,0.178645913670855,-0.006630177882822,29.9121379617152,24.678717870663
0.187403408384127,0.00679375544222,0.187403408384127,0.00679375544222,0.181206306754572,0.000131235228255,34.4509795131891,24.7204970308946
0.195623585023013,0.013430774972017,0.195623585023013,0.013430774972017,0.187403408384127,0.00679375544222,6.56814820881544,25.4121742399037
0.199537007090434,0.020182858564495,0.199537007090434,0.020182858564495,0.195623585023013,0.013430774972017,5.55860122195748,30.4198708123412
0.201834494340092,0.027867894016664,0.201834494340092,0.027867894016664,0.199537007090434,0.020182858564495,1.18200207623452,31.5931688969138
0.202811481527553,0.036073516606548,0.202811481527553,0.036073516606548,0.201834494340092,0.027867894016664,39.5415380867898,29.939410469078
0.210201020027367,0.044157233486753,0.210201020027367,0.044157233486753,0.202811481527553,0.036073516606548,12.0982003379113,21.6508892825602
0.214825475805448,0.050719616867765,0.214825475805448,0.050719616867765,0.210201020027367,0.044157233486753,-1.83689041361628,29.8616548097487
0.216038810797363,0.058241696728449,0.216038810797363,0.058241696728449,0.214825475805448,0.050719616867765,18.8171016834032,33.4291308846838
0.219804826470954,0.066720985197165,0.219804826470954,0.066720985197165,0.216038810797363,0.058241696728449,-7.18682794062047,21.3131744036452
0.219776278144048,0.073354894887424,0.219776278144048,0.073354894887424,0.219804826470954,0.066720985197165,30.6885340235777,32.3637622975524
0.225249098146536,0.081347804453288,0.225249098146536,0.081347804453288,0.219776278144048,0.073354894887424,5.29109854294341,26.9139029456144
0.228018596840403,0.088820126881461,0.228018596840403,0.088820126881461,0.225249098146536,0.081347804453288,-0.325413237288072,33.3095960648844
0.228883629804702,0.097261475307865,0.228883629804702,0.097261475307865,0.228018596840403,0.088820126881461,-9.54061940947432,23.6017439612958
